                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.75555,                0.71011,                 1.3695,                0.90218,                    0.5,                0.41165,                0.32283,                0.94808,                  1.015,                 1.6394,              0.0012599,              0.0012599,              0.0012599
                     76,                0.70558,                 0.6696,                  1.325,                0.81365,                0.48684,                0.41937,                0.28354,                 1.1275,                 1.4053,                 1.8865,              0.0012544,              0.0012544,              0.0012544
                     77,                0.71714,                0.67268,                 1.3444,                 0.8939,                    0.5,                0.43305,                0.32128,                 1.1046,                 1.2223,                 1.7087,              0.0012489,              0.0012489,              0.0012489
                     78,                 0.7552,                0.65873,                 1.3657,                0.65409,                 0.5625,                0.50852,                0.38373,                0.92438,                0.97478,                   1.45,              0.0012434,              0.0012434,              0.0012434
                     79,                0.74427,                0.66065,                 1.3613,                   0.87,                0.46053,                0.43939,                0.34357,                 1.0823,                 1.2693,                 1.6966,              0.0012379,              0.0012379,              0.0012379
                     80,                0.73437,                0.67201,                 1.3487,                0.90423,                    0.5,                0.45591,                 0.3706,                0.83647,                0.92963,                 1.4606,              0.0012324,              0.0012324,              0.0012324
                     81,                0.70803,                 0.6787,                 1.3423,                0.90083,                    0.5,                0.47215,                0.40278,                0.84453,                0.96331,                 1.4763,              0.0012269,              0.0012269,              0.0012269
                     82,                0.71767,                0.65852,                 1.3414,                0.55283,                 0.5625,                0.55856,                0.40441,                0.88914,                0.86143,                  1.551,              0.0012214,              0.0012214,              0.0012214
                     83,                0.68169,                0.62171,                 1.3303,                0.86464,                0.48684,                0.39727,                0.29684,                 1.2538,                 1.5149,                 2.1159,              0.0012159,              0.0012159,              0.0012159
                     84,                0.73594,                 0.6798,                 1.3548,                0.89487,                    0.5,                0.44568,                0.36671,                0.92328,                 1.0291,                 1.5645,              0.0012104,              0.0012104,              0.0012104
                     85,                0.70171,                0.64429,                 1.3351,                0.90704,                    0.5,                0.43382,                0.36105,                0.83217,                0.91577,                 1.4256,              0.0012049,              0.0012049,              0.0012049
                     86,                0.71107,                0.63209,                 1.3628,                0.88684,                    0.5,                0.45356,                0.37286,                 0.8677,                 1.0376,                 1.4065,              0.0011994,              0.0011994,              0.0011994
                     87,                0.70837,                0.65586,                 1.3349,                0.54217,                 0.5625,                0.52648,                 0.4046,                0.84822,                0.94438,                 1.4363,              0.0011939,              0.0011939,              0.0011939
                     88,                0.65542,                0.61322,                 1.3176,                 0.9121,                    0.5,                0.41479,                0.33215,                0.95364,                0.99472,                 1.4897,              0.0011884,              0.0011884,              0.0011884
                     89,                0.71533,                0.65956,                 1.3477,                0.90942,                    0.5,                0.43028,                0.35007,                0.86924,                0.98995,                 1.4557,              0.0011829,              0.0011829,              0.0011829
                     90,                 0.6866,                0.64076,                 1.3304,                0.67227,                 0.5625,                0.52397,                0.39602,                 0.8955,                0.95518,                 1.4768,              0.0011774,              0.0011774,              0.0011774
