                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.65644,                0.62416,                 1.3125,                0.91028,                    0.5,                0.45149,                0.37242,                0.91159,                0.95255,                  1.537,             0.00089134,             0.00089134,             0.00089134
                    143,                0.69854,                 0.6017,                 1.3336,                0.91518,                0.47368,                0.46409,                  0.395,                0.79108,                0.80515,                 1.4074,             0.00088584,             0.00088584,             0.00088584
                    144,                0.68548,                0.63838,                 1.3204,                0.89037,                0.48684,                0.41161,                  0.324,                0.92502,                 1.1705,                 1.5161,             0.00088034,             0.00088034,             0.00088034
                    145,                 0.6685,                0.63559,                 1.3092,                0.91065,                    0.5,                0.45049,                0.36433,                0.83929,                0.98754,                 1.4409,             0.00087484,             0.00087484,             0.00087484
                    146,                0.63404,                 0.6091,                 1.2915,                0.92206,                0.49883,                0.45379,                0.37913,                0.85626,                0.97485,                 1.4451,             0.00086934,             0.00086934,             0.00086934
                    147,                0.66734,                0.63794,                 1.3144,                 0.9041,                    0.5,                0.42917,                0.35271,                0.80536,                 1.0072,                 1.4256,             0.00086384,             0.00086384,             0.00086384
                    148,                 0.6759,                0.63327,                 1.3129,                0.91285,                    0.5,                0.45009,                0.38393,                0.85496,                0.91389,                 1.4061,             0.00085834,             0.00085834,             0.00085834
                    149,                0.65908,                0.59437,                 1.3134,                0.90402,                    0.5,                0.44939,                0.38429,                0.78066,                0.90702,                 1.3531,             0.00085284,             0.00085284,             0.00085284
                    150,                0.62621,                0.57997,                 1.2925,                0.91403,                    0.5,                0.42163,                0.30428,                 1.0183,                 1.1743,                 1.6461,             0.00084734,             0.00084734,             0.00084734
                    151,                0.66234,                0.58245,                 1.2906,                0.90175,                    0.5,                  0.435,                0.34934,                0.92181,                 1.0042,                  1.519,             0.00084184,             0.00084184,             0.00084184
                    152,                0.63488,                0.57595,                    1.3,                0.91126,                    0.5,                0.44253,                0.37836,                0.86289,                 0.9172,                 1.4263,             0.00083633,             0.00083633,             0.00083633
                    153,                0.64527,                0.60593,                 1.2877,                0.89398,                    0.5,                0.45842,                0.38085,                 0.8764,                0.95383,                 1.4617,             0.00083083,             0.00083083,             0.00083083
                    154,                0.66642,                0.62677,                 1.3208,                 0.9058,                    0.5,                0.45155,                 0.3869,                0.83337,                 1.0089,                 1.3751,             0.00082533,             0.00082533,             0.00082533
                    155,                0.61729,                0.57806,                 1.2817,                0.91244,                0.49592,                0.44553,                0.36199,                0.87893,                 1.1256,                 1.4532,             0.00081983,             0.00081983,             0.00081983
                    156,                0.63099,                0.62475,                 1.2853,                0.91262,                0.49711,                0.42284,                0.32449,                 1.0337,                 1.0945,                 1.6513,             0.00081433,             0.00081433,             0.00081433
                    157,                0.65717,                 0.5742,                 1.3074,                0.91985,                    0.5,                0.45662,                0.38656,                0.81814,                0.94219,                 1.4284,             0.00080883,             0.00080883,             0.00080883
                    158,                 0.6523,                0.60035,                 1.3035,                0.91198,                    0.5,                0.45405,                0.39428,                  0.801,                 0.9216,                  1.374,             0.00080333,             0.00080333,             0.00080333
                    159,                 0.6438,                0.56802,                  1.289,                0.90926,                    0.5,                0.46002,                0.38994,                 0.8091,                0.98573,                 1.3963,             0.00079783,             0.00079783,             0.00079783
                    160,                0.65628,                0.60198,                 1.3219,                0.91224,                0.49454,                0.44207,                0.35245,                0.89837,                 0.9972,                 1.4904,             0.00079233,             0.00079233,             0.00079233
                    161,                0.62291,                0.57658,                 1.2829,                0.90111,                    0.5,                0.45444,                0.37244,                0.86982,                0.95654,                 1.4504,             0.00078682,             0.00078682,             0.00078682
                    162,                0.63066,                0.58361,                 1.2887,                0.91179,                    0.5,                0.45036,                0.34355,                 1.0646,                 1.2476,                 1.7438,             0.00078132,             0.00078132,             0.00078132
                    163,                0.61033,                0.57798,                 1.2868,                0.91301,                0.49977,                0.44487,                0.37023,                0.81175,                 1.0054,                 1.3941,             0.00077582,             0.00077582,             0.00077582
                    164,                0.66757,                0.60904,                 1.3009,                0.90383,                    0.5,                0.44954,                0.38489,                0.82382,                 0.9958,                 1.4228,             0.00077032,             0.00077032,             0.00077032
                    165,                0.63184,                0.58968,                 1.2709,                0.90056,                    0.5,                0.44582,                0.37719,                 0.8226,                 1.0179,                  1.429,             0.00076482,             0.00076482,             0.00076482
                    166,                0.66345,                0.58783,                 1.3025,                0.91474,                    0.5,                0.44765,                0.37887,                0.79943,                 1.0589,                 1.4305,             0.00075932,             0.00075932,             0.00075932
                    167,                0.64505,                0.57605,                 1.3035,                0.92978,                0.48326,                 0.4517,                0.37682,                0.86575,                0.98794,                 1.4489,             0.00075382,             0.00075382,             0.00075382
                    168,                0.66655,                0.61581,                 1.3254,                0.91204,                    0.5,                0.43748,                0.34472,                0.88719,                 0.9997,                 1.5101,             0.00074832,             0.00074832,             0.00074832
                    169,                0.62736,                0.56876,                 1.2864,                0.91256,                    0.5,                0.43898,                0.37559,                0.82047,                  0.847,                 1.3844,             0.00074282,             0.00074282,             0.00074282
                    170,                0.61343,                0.54369,                 1.2818,                 0.9024,                0.48826,                0.42571,                 0.3593,                0.81112,                0.90446,                 1.4189,             0.00073731,             0.00073731,             0.00073731
                    171,                0.64904,                0.58982,                 1.3063,                0.89885,                    0.5,                0.42968,                0.33222,                0.87613,                 1.0538,                 1.4679,             0.00073181,             0.00073181,             0.00073181
                    172,                0.64332,                0.57583,                 1.2908,                0.89553,                    0.5,                0.44164,                0.36171,                0.87909,                0.99937,                 1.4803,             0.00072631,             0.00072631,             0.00072631
                    173,                0.66898,                0.62286,                 1.3122,                  0.912,                    0.5,                0.44831,                0.36376,                0.87885,                0.88907,                 1.4915,             0.00072081,             0.00072081,             0.00072081
                    174,                0.62987,                0.56058,                 1.2767,                0.90224,                    0.5,                0.43409,                0.35916,                0.79581,                 1.0268,                 1.3964,             0.00071531,             0.00071531,             0.00071531
                    175,                0.64726,                0.57777,                 1.3136,                0.90844,                    0.5,                0.42253,                0.31304,                 1.0186,                 1.1348,                 1.6222,             0.00070981,             0.00070981,             0.00070981
                    176,                0.67422,                0.62788,                 1.3265,                 0.8765,                0.48684,                0.42178,                0.32428,                 1.0735,                 1.2145,                 1.7469,             0.00070431,             0.00070431,             0.00070431
                    177,                0.62724,                0.57993,                 1.2774,                0.90352,                    0.5,                0.44969,                0.37183,                0.88398,                0.96356,                 1.4658,             0.00069881,             0.00069881,             0.00069881
                    178,                0.61394,                0.54543,                 1.2799,                0.91801,                    0.5,                0.44214,                0.34616,                0.94962,                0.99985,                 1.4948,             0.00069331,             0.00069331,             0.00069331
                    179,                0.63782,                0.61434,                 1.2809,                0.91214,                    0.5,                0.44187,                0.35799,                0.84183,                0.96477,                 1.4252,              0.0006878,              0.0006878,              0.0006878
                    180,                0.60901,                0.56252,                 1.2827,                0.91639,                0.47368,                0.44406,                0.35563,                0.96864,                 1.0071,                 1.6174,              0.0006823,              0.0006823,              0.0006823
                    181,                0.64646,                0.58016,                 1.3026,                0.91122,                    0.5,                0.44522,                0.37261,                0.79875,                0.92334,                 1.4354,              0.0006768,              0.0006768,              0.0006768
                    182,                0.62725,                0.54079,                  1.294,                 0.9123,                0.49495,                0.44347,                0.35918,                0.92704,                 1.0994,                 1.5612,              0.0006713,              0.0006713,              0.0006713
                    183,                0.65338,                0.56541,                 1.2996,                0.91206,                    0.5,                0.43594,                0.35641,                0.92356,                0.96937,                 1.5461,              0.0006658,              0.0006658,              0.0006658
                    184,                0.63582,                0.57299,                 1.3064,                 0.9125,                 0.4963,                0.43359,                0.34632,                0.87926,                 1.0296,                 1.4369,              0.0006603,              0.0006603,              0.0006603
                    185,                0.64108,                0.57072,                 1.2875,                0.91984,                    0.5,                0.45869,                0.38064,                0.87677,                0.94207,                  1.438,              0.0006548,              0.0006548,              0.0006548
                    186,                  0.615,                0.55978,                 1.2646,                0.93566,                0.48684,                0.46539,                0.37777,                0.84868,                 1.0079,                 1.4149,              0.0006493,              0.0006493,              0.0006493
                    187,                 0.6285,                0.55364,                 1.2896,                0.39611,                    0.5,                0.46427,                0.38781,                0.79174,                0.90426,                 1.3711,              0.0006438,              0.0006438,              0.0006438
                    188,                 0.6168,                0.53405,                 1.2938,                 0.9352,                0.47368,                0.45651,                0.38358,                0.84378,                0.99563,                 1.4245,             0.00063829,             0.00063829,             0.00063829
                    189,                0.63077,                0.56818,                 1.3031,                0.90618,                0.48684,                0.47705,                0.37246,                 1.1194,                 1.0946,                  1.704,             0.00063279,             0.00063279,             0.00063279
                    190,                0.63107,                0.57214,                 1.2704,                0.91196,                    0.5,                0.46086,                0.39827,                0.78799,                0.88475,                 1.3834,             0.00062729,             0.00062729,             0.00062729
                    191,                0.60703,                0.56107,                  1.266,                0.91005,                    0.5,                0.45681,                0.38983,                0.78427,                0.86091,                 1.3539,             0.00062179,             0.00062179,             0.00062179
                    192,                 0.6148,                0.52963,                 1.3017,                0.90214,                    0.5,                0.44488,                0.36261,                0.85455,                0.95703,                 1.4735,             0.00061629,             0.00061629,             0.00061629
                    193,                0.60078,                0.53924,                 1.2658,                0.89799,                    0.5,                0.43906,                0.37014,                 0.7779,                0.91771,                 1.3692,             0.00061079,             0.00061079,             0.00061079
                    194,                0.63826,                0.55652,                 1.3057,                0.92965,                0.48222,                0.45586,                0.38053,                0.76604,                0.86606,                 1.3599,             0.00060529,             0.00060529,             0.00060529
                    195,                 0.6204,                0.55955,                  1.292,                0.91164,                    0.5,                0.44552,                0.35989,                 0.8457,                0.87239,                  1.427,             0.00059979,             0.00059979,             0.00059979
                    196,                0.60557,                0.53898,                 1.2666,                0.92047,                    0.5,                0.44202,                0.36833,                0.81335,                0.87146,                 1.4176,             0.00059429,             0.00059429,             0.00059429
                    197,                0.58341,                 0.5292,                 1.2627,                0.91186,                    0.5,                0.44923,                0.37644,                0.82678,                0.85749,                 1.4108,             0.00058878,             0.00058878,             0.00058878
                    198,                0.57884,                0.54535,                 1.2587,                0.91257,                    0.5,                0.45095,                0.38313,                0.80106,                0.82716,                 1.3963,             0.00058328,             0.00058328,             0.00058328
                    199,                0.63907,                0.55045,                 1.3139,                0.90298,                    0.5,                0.45849,                0.38669,                0.81615,                0.88907,                 1.4033,             0.00057778,             0.00057778,             0.00057778
                    200,                0.60505,                0.55486,                 1.2829,                0.90413,                 0.4992,                0.45264,                0.36662,                0.96989,                 1.0282,                 1.5903,             0.00057228,             0.00057228,             0.00057228
                    201,                0.56388,                0.50202,                 1.2519,                0.92173,                0.49637,                0.44983,                0.36352,                0.91649,                0.90326,                 1.4999,             0.00056678,             0.00056678,             0.00056678
                    202,                0.58517,                0.50505,                 1.2639,                 0.9109,                    0.5,                 0.4438,                  0.372,                 0.8486,                 1.0406,                 1.4206,             0.00056128,             0.00056128,             0.00056128
                    203,                0.59693,                0.53871,                 1.2856,                0.39596,                    0.5,                 0.4623,                0.39026,                0.80988,                0.91815,                 1.3818,             0.00055578,             0.00055578,             0.00055578
                    204,                0.62299,                0.53251,                 1.2803,                0.47539,                 0.5625,                0.47222,                0.39196,                0.82321,                0.89306,                 1.3701,             0.00055028,             0.00055028,             0.00055028
                    205,                0.60361,                0.54999,                 1.2732,                0.90308,                    0.5,                0.45434,                 0.3757,                0.86621,                 1.0068,                 1.4273,             0.00054478,             0.00054478,             0.00054478
                    206,                0.63409,                0.56294,                 1.3089,                 0.9024,                    0.5,                0.45394,                0.37891,                0.85909,                0.98319,                 1.4539,             0.00053927,             0.00053927,             0.00053927
                    207,                0.61396,                0.58212,                 1.2837,                0.91967,                    0.5,                0.44647,                0.36932,                0.86713,                0.87625,                 1.4789,             0.00053377,             0.00053377,             0.00053377
                    208,                0.58068,                0.52646,                 1.2693,                0.92188,                0.49745,                0.45486,                 0.3845,                0.78153,                 0.9409,                 1.3597,             0.00052827,             0.00052827,             0.00052827
                    209,                0.59652,                0.52911,                 1.2737,                0.92104,                    0.5,                0.45163,                0.37225,                 0.7901,                0.94989,                 1.3662,             0.00052277,             0.00052277,             0.00052277
                    210,                0.59829,                0.52639,                 1.2897,                0.92101,                    0.5,                0.45664,                0.37484,                 0.8533,                0.88121,                 1.4145,             0.00051727,             0.00051727,             0.00051727
                    211,                0.62367,                0.55496,                 1.2736,                0.91213,                    0.5,                0.45796,                0.37573,                0.85085,                0.94191,                 1.4219,             0.00051177,             0.00051177,             0.00051177
                    212,                0.60191,                0.52578,                 1.2596,                0.90229,                0.48684,                0.45768,                0.36987,                0.94109,                 1.0927,                 1.5979,             0.00050627,             0.00050627,             0.00050627
                    213,                0.66291,                0.57879,                 1.3222,                0.91138,                    0.5,                0.45974,                0.38524,                 0.8471,                0.95841,                 1.4331,             0.00050077,             0.00050077,             0.00050077
                    214,                0.59431,                0.55482,                 1.2711,                0.42685,                 0.5625,                0.45634,                 0.3802,                0.79978,                0.88093,                 1.3575,             0.00049527,             0.00049527,             0.00049527
                    215,                 0.6295,                0.52629,                  1.299,                0.91154,                    0.5,                0.44354,                0.36461,                0.82563,                0.94742,                 1.4325,             0.00048976,             0.00048976,             0.00048976
                    216,                0.59976,                0.51818,                 1.2692,                0.91985,                    0.5,                0.44127,                0.35119,                0.94975,                 1.0102,                 1.5361,             0.00048426,             0.00048426,             0.00048426
                    217,                0.59109,                0.52691,                 1.2789,                0.91049,                    0.5,                 0.4446,                0.37355,                0.80404,                0.95042,                 1.3897,             0.00047876,             0.00047876,             0.00047876
                    218,                0.58024,                0.52537,                 1.2535,                0.91282,                    0.5,                0.44132,                0.35028,                0.98687,                 1.0576,                 1.5919,             0.00047326,             0.00047326,             0.00047326
                    219,                 0.5788,                0.52739,                  1.254,                0.91206,                    0.5,                0.44552,                0.37168,                0.75791,                0.89881,                 1.3385,             0.00046776,             0.00046776,             0.00046776
                    220,                0.59012,                0.53905,                  1.272,                0.89121,                    0.5,                0.47129,                0.37609,                 0.8425,                 0.9449,                 1.4095,             0.00046226,             0.00046226,             0.00046226
                    221,                0.59645,                0.50584,                 1.2622,                0.38858,                    0.5,                0.45204,                0.37893,                0.82362,                0.94131,                  1.387,             0.00045676,             0.00045676,             0.00045676
                    222,                0.58148,                0.54415,                 1.2409,                0.43109,                 0.5625,                0.44132,                0.36479,                0.85602,                0.95354,                 1.4422,             0.00045126,             0.00045126,             0.00045126
                    223,                0.59199,                0.53578,                 1.2592,                0.42016,                 0.5625,                0.44949,                0.36469,                0.86431,                0.94842,                 1.4662,             0.00044576,             0.00044576,             0.00044576
                    224,                0.59571,                0.54807,                  1.283,                0.91572,                    0.5,                0.44492,                0.36874,                0.84453,                0.96269,                 1.4524,             0.00044025,             0.00044025,             0.00044025
                    225,                0.59049,                0.53124,                 1.2594,                0.91302,                0.49987,                0.46496,                0.38946,                0.79888,                0.92955,                 1.3775,             0.00043475,             0.00043475,             0.00043475
                    226,                0.59576,                 0.5364,                 1.2623,                 0.9127,                    0.5,                0.45363,                0.37394,                0.85317,                0.98897,                 1.4073,             0.00042925,             0.00042925,             0.00042925
                    227,                0.57803,                0.53839,                 1.2568,                0.90356,                    0.5,                 0.4469,                0.36849,                0.81493,                 1.0232,                 1.3882,             0.00042375,             0.00042375,             0.00042375
                    228,                0.59911,                0.52895,                 1.2824,                0.91354,                    0.5,                0.44552,                0.37254,                0.85322,                0.93467,                  1.424,             0.00041825,             0.00041825,             0.00041825
                    229,                0.57066,                0.50267,                 1.2709,                0.91885,                    0.5,                0.44576,                0.38076,                0.78381,                0.95482,                  1.386,             0.00041275,             0.00041275,             0.00041275
                    230,                0.61381,                 0.5223,                 1.2787,                0.91115,                    0.5,                0.46598,                0.40319,                0.76695,                0.93943,                 1.3467,             0.00040725,             0.00040725,             0.00040725
                    231,                0.58741,                0.49882,                 1.2643,                 0.9032,                    0.5,                0.44629,                0.38626,                0.83365,                 1.0047,                 1.4376,             0.00040175,             0.00040175,             0.00040175
                    232,                 0.5918,                0.52151,                 1.2897,                0.90344,                    0.5,                0.45301,                0.38598,                0.83479,                0.92545,                 1.3842,             0.00039625,             0.00039625,             0.00039625
                    233,                0.61192,                0.52275,                 1.2891,                0.91185,                    0.5,                0.45592,                0.38802,                0.83275,                0.95208,                 1.3981,             0.00039074,             0.00039074,             0.00039074
                    234,                0.58811,                0.54277,                 1.2619,                0.91267,                    0.5,                0.43554,                0.36111,                0.86826,                 1.0739,                 1.4376,             0.00038524,             0.00038524,             0.00038524
                    235,                0.61504,                0.52706,                 1.2855,                0.49036,                 0.5625,                0.46318,                0.39811,                0.78682,                0.92406,                  1.354,             0.00037974,             0.00037974,             0.00037974
                    236,                0.58235,                0.52326,                 1.2636,                0.47845,                 0.5625,                0.46792,                0.39547,                0.77005,                0.94076,                 1.3114,             0.00037424,             0.00037424,             0.00037424
                    237,                0.58944,                0.51742,                 1.2608,                0.91856,                    0.5,                 0.4337,                0.35105,                0.91579,                0.98068,                 1.4743,             0.00036874,             0.00036874,             0.00036874
                    238,                0.59496,                0.50523,                 1.2706,                0.92202,                0.49852,                0.45582,                0.39725,                0.73219,                0.81951,                 1.3264,             0.00036324,             0.00036324,             0.00036324
                    239,                0.56098,                0.51269,                 1.2517,                0.43323,                 0.5625,                0.47515,                0.41302,                0.75356,                0.83798,                 1.3712,             0.00035774,             0.00035774,             0.00035774
                    240,                0.58208,                0.50683,                  1.251,                0.48253,                 0.5625,                 0.4876,                 0.4236,                0.82285,                0.97399,                  1.397,             0.00035224,             0.00035224,             0.00035224
                    241,                0.53584,                0.47714,                 1.2316,                0.56945,                 0.5625,                0.48852,                0.41854,                0.79229,                0.98162,                 1.3966,             0.00034674,             0.00034674,             0.00034674
                    242,                0.59149,                0.50404,                 1.2866,                0.92196,                0.49804,                 0.4443,                0.35821,                0.93285,                 1.0161,                 1.5172,             0.00034123,             0.00034123,             0.00034123
                    243,                 0.5866,                0.48621,                 1.2859,                0.47561,                 0.5625,                0.45581,                0.38318,                0.79951,                0.87581,                 1.3722,             0.00033573,             0.00033573,             0.00033573
                    244,                 0.5378,                0.50662,                 1.2327,                0.61168,                 0.5625,                 0.5077,                0.42789,                0.72628,                0.86989,                 1.3368,             0.00033023,             0.00033023,             0.00033023
                    245,                0.54359,                0.48284,                 1.2396,                0.45833,                 0.5625,                0.48182,                0.41201,                0.73463,                 0.8653,                 1.3612,             0.00032473,             0.00032473,             0.00032473
                    246,                0.59209,                0.51114,                 1.2742,                0.41939,                 0.5625,                0.46373,                0.38735,                 0.8198,                0.91231,                 1.4266,             0.00031923,             0.00031923,             0.00031923
                    247,                0.56845,                0.48759,                 1.2468,                0.45493,                 0.5625,                0.46966,                0.40154,                0.78982,                  0.939,                 1.3699,             0.00031373,             0.00031373,             0.00031373
                    248,                0.54327,                0.48325,                 1.2396,                0.74829,                 0.5625,                0.51641,                0.44165,                0.75407,                0.91954,                 1.3377,             0.00030823,             0.00030823,             0.00030823
                    249,                0.58702,                0.49356,                 1.2758,                0.78588,                 0.5625,                 0.5102,                0.43282,                0.76258,                0.91279,                 1.3517,             0.00030273,             0.00030273,             0.00030273
                    250,                0.56571,                0.51333,                 1.2546,                0.56563,                 0.5625,                0.51565,                0.43501,                0.75242,                0.99209,                  1.339,             0.00029723,             0.00029723,             0.00029723
                    251,                0.57141,                0.49632,                 1.2487,                0.41562,                 0.5625,                0.45554,                0.38552,                0.78233,                0.98398,                 1.3629,             0.00029172,             0.00029172,             0.00029172
                    252,                0.56043,                0.49472,                 1.2383,                0.42857,                 0.5625,                0.45915,                0.39241,                0.74807,                0.95115,                  1.348,             0.00028622,             0.00028622,             0.00028622
                    253,                 0.5747,                 0.4883,                 1.2669,                0.38943,                    0.5,                0.45363,                0.38507,                0.73262,                 1.0178,                 1.3302,             0.00028072,             0.00028072,             0.00028072
                    254,                0.54336,                0.48682,                 1.2355,                0.41954,                 0.5625,                0.45045,                0.39059,                0.71098,                0.98723,                 1.3024,             0.00027522,             0.00027522,             0.00027522
                    255,                0.56874,                0.50166,                 1.2564,                0.49694,                 0.5625,                0.51843,                 0.4387,                 0.7674,                0.92064,                 1.3504,             0.00026972,             0.00026972,             0.00026972
                    256,                0.56681,                0.51673,                  1.246,                 0.5274,                 0.5625,                 0.4787,                0.41006,                0.74909,                0.86982,                 1.3337,             0.00026422,             0.00026422,             0.00026422
                    257,                0.58263,                0.51136,                 1.2545,                 0.4642,                 0.5625,                 0.4672,                0.39928,                 0.7604,                0.87064,                 1.3677,             0.00025872,             0.00025872,             0.00025872
                    258,                0.58702,                0.51752,                 1.2713,                0.45727,                 0.5625,                0.46641,                0.39793,                0.77974,                0.86808,                 1.3796,             0.00025322,             0.00025322,             0.00025322
                    259,                0.52879,                0.47154,                 1.2457,                0.47109,                 0.5625,                0.46533,                0.39781,                0.81365,                0.88855,                 1.3947,             0.00024772,             0.00024772,             0.00024772
                    260,                0.57278,                0.49723,                 1.2624,                0.46972,                 0.5625,                0.46837,                0.40016,                0.79976,                0.93159,                 1.3654,             0.00024222,             0.00024222,             0.00024222
                    261,                0.57071,                0.48492,                 1.2717,                0.49759,                 0.5625,                0.46955,                0.40397,                0.80117,                0.94928,                 1.3585,             0.00023671,             0.00023671,             0.00023671
                    262,                0.58061,                0.49221,                 1.2606,                0.47866,                 0.5625,                0.46918,                0.40098,                0.80538,                0.95117,                 1.3598,             0.00023121,             0.00023121,             0.00023121
                    263,                0.57253,                0.48348,                 1.2523,                0.43105,                 0.5625,                0.45525,                0.39194,                0.82593,                0.94349,                 1.3847,             0.00022571,             0.00022571,             0.00022571
                    264,                0.57639,                0.48776,                  1.258,                0.42539,                 0.5625,                0.45444,                0.39434,                0.80896,                0.95538,                 1.3732,             0.00022021,             0.00022021,             0.00022021
                    265,                0.56148,                0.50717,                 1.2442,                0.48517,                 0.5625,                  0.474,                0.40181,                0.78823,                0.90857,                 1.3361,             0.00021471,             0.00021471,             0.00021471
                    266,                0.56511,                0.51117,                   1.26,                0.50135,                 0.5625,                0.47156,                0.40406,                0.78177,                0.90789,                 1.3514,             0.00020921,             0.00020921,             0.00020921
                    267,                0.56167,                0.47731,                 1.2415,                0.42422,                 0.5625,                0.47302,                0.40752,                0.77355,                0.91299,                 1.3501,             0.00020371,             0.00020371,             0.00020371
                    268,                0.58261,                0.52368,                 1.2717,                0.43089,                 0.5625,                0.46494,                 0.4046,                0.80465,                0.89454,                 1.3577,             0.00019821,             0.00019821,             0.00019821
                    269,                0.58581,                0.50528,                 1.2657,                0.43124,                 0.5625,                0.46869,                0.40956,                 0.7841,                0.90603,                 1.3477,             0.00019271,             0.00019271,             0.00019271
                    270,                0.55565,                0.49236,                 1.2549,                0.43383,                 0.5625,                0.46113,                0.39951,                0.78967,                0.93375,                 1.3476,              0.0001872,              0.0001872,              0.0001872
                    271,                0.54069,                0.47233,                 1.2383,                0.41758,                 0.5625,                0.44374,                0.37795,                0.82608,                 1.0118,                 1.3858,              0.0001817,              0.0001817,              0.0001817
                    272,                0.52962,                0.46334,                 1.2314,                0.42915,                 0.5625,                0.45071,                0.38775,                0.79435,                0.94789,                 1.3618,              0.0001762,              0.0001762,              0.0001762
                    273,                0.54704,                0.49399,                  1.243,                0.50136,                 0.5625,                0.46718,                0.40103,                0.78606,                0.92598,                 1.3506,              0.0001707,              0.0001707,              0.0001707
                    274,                0.59188,                0.51716,                 1.2853,                0.49236,                 0.5625,                0.47181,                0.39517,                 0.8282,                0.92693,                 1.3822,              0.0001652,              0.0001652,              0.0001652
                    275,                0.56366,                 0.4833,                 1.2575,                0.42695,                 0.5625,                0.47288,                  0.395,                0.86333,                0.95098,                 1.4214,              0.0001597,              0.0001597,              0.0001597
                    276,                0.57075,                0.49168,                 1.2744,                 0.4535,                 0.5625,                0.45865,                0.38878,                 0.8067,                0.93274,                 1.3699,              0.0001542,              0.0001542,              0.0001542
                    277,                0.56253,                0.49185,                 1.2647,                0.46684,                 0.5625,                0.45064,                0.38266,                0.79844,                0.94511,                 1.3432,              0.0001487,              0.0001487,              0.0001487
                    278,                0.55117,                0.46921,                 1.2527,                0.44606,                 0.5625,                0.46711,                0.40473,                0.80073,                0.97244,                 1.3726,              0.0001432,              0.0001432,              0.0001432
                    279,                0.55604,                0.48376,                  1.246,                 0.4349,                 0.5625,                0.45664,                0.39719,                0.81444,                 1.0089,                 1.3759,             0.00013769,             0.00013769,             0.00013769
                    280,                 0.5469,                0.47927,                 1.2546,                0.43321,                 0.5625,                0.45488,                0.39289,                0.82016,                 1.0217,                 1.3857,             0.00013219,             0.00013219,             0.00013219
                    281,                0.59749,                0.50913,                 1.2723,                0.42872,                 0.5625,                0.45201,                0.38874,                0.81884,                 1.0089,                 1.3905,             0.00012669,             0.00012669,             0.00012669
                    282,                0.54952,                0.48327,                 1.2461,                0.42535,                 0.5625,                0.44656,                0.38144,                0.80403,                0.98193,                 1.3708,             0.00012119,             0.00012119,             0.00012119
                    283,                0.57507,                0.50762,                  1.265,                0.43366,                 0.5625,                0.44328,                0.38058,                0.77632,                0.97823,                 1.3414,             0.00011569,             0.00011569,             0.00011569
                    284,                 0.5293,                0.48322,                 1.2252,                0.43137,                 0.5625,                0.45187,                0.38421,                0.77351,                0.95795,                 1.3207,             0.00011019,             0.00011019,             0.00011019
                    285,                0.56614,                0.48205,                 1.2617,                0.43144,                 0.5625,                0.46532,                0.39676,                0.81018,                0.92143,                 1.3611,             0.00010469,             0.00010469,             0.00010469
                    286,                 0.5516,                0.47462,                 1.2481,                 0.4374,                 0.5625,                0.47697,                0.41363,                0.77682,                 0.9092,                 1.3415,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    287,                 0.5637,                0.49756,                 1.2369,                 0.4508,                 0.5625,                0.47218,                0.40474,                0.77614,                0.91459,                 1.3426,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    288,                0.54856,                0.49495,                 1.2242,                0.45373,                 0.5625,                0.48252,                0.40694,                0.77825,                0.91987,                 1.3352,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    289,                0.56979,                  0.491,                 1.2366,                0.42957,                 0.5625,                0.45972,                 0.3972,                0.78268,                0.93912,                 1.3483,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    290,                0.55592,                0.48415,                 1.2424,                0.41628,                 0.5625,                0.45504,                0.39127,                0.78095,                0.93276,                 1.3438,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    291,                0.57924,                 1.2428,                 1.3282,                0.41479,                 0.5625,                0.45761,                0.39648,                0.75645,                0.93972,                 1.3219,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    292,                0.53232,                0.65223,                 1.3132,                0.91175,                    0.5,                0.45087,                 0.3738,                0.83018,                 1.0269,                 1.4277,              6.618e-05,              6.618e-05,              6.618e-05
                    293,                0.53513,                0.47184,                  1.338,                0.91072,                    0.5,                0.45123,                0.37496,                0.83198,                0.97294,                 1.4318,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    294,                0.50886,                 0.3991,                 1.3744,                0.41989,                 0.5625,                0.44423,                0.38202,                0.77675,                0.96595,                 1.3479,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    295,                 0.5088,                0.42074,                 1.3666,                0.42131,                 0.5625,                0.44442,                0.38218,                0.78048,                0.92628,                 1.3533,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    296,                0.48769,                0.37362,                 1.3317,                0.42263,                 0.5625,                0.44309,                0.38608,                0.76265,                0.90859,                 1.3375,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    297,                 0.5031,                0.36913,                 1.3306,                0.42418,                 0.5625,                0.44297,                0.37949,                 0.7692,                0.89838,                 1.3423,             3.8674e-05,             3.8674e-05,             3.8674e-05
