                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 0.7852,                0.68496,                 1.3959,                 0.8686,                0.46053,                0.47107,                 0.3457,                0.92977,                 1.1623,                 1.6367,              0.0013314,              0.0013314,              0.0013314
                     63,                0.76605,                0.67357,                  1.397,                0.84492,                0.44737,                 0.4057,                0.24387,                  1.488,                 1.4915,                 2.4094,              0.0013259,              0.0013259,              0.0013259
                     64,                0.75878,                0.66883,                 1.3861,                0.43776,                 0.5625,                0.47057,                0.35297,                0.85725,                 1.0644,                 1.5206,              0.0013204,              0.0013204,              0.0013204
                     65,                0.71311,                0.62607,                 1.3677,                0.89487,                    0.5,                0.48506,                0.36196,                0.85166,                 0.9034,                 1.4985,              0.0013149,              0.0013149,              0.0013149
                     66,                 0.7426,                0.60857,                 1.3906,                 0.8954,                0.47368,                0.45333,                0.34998,                0.85538,                 0.9846,                 1.4527,              0.0013094,              0.0013094,              0.0013094
                     67,                0.79434,                 0.6626,                 1.4158,                0.49676,                  0.625,                0.52493,                0.36702,                0.97572,                0.95151,                 1.5955,              0.0013039,              0.0013039,              0.0013039
                     68,                0.71796,                0.62876,                 1.3658,                0.53848,                 0.5625,                0.52242,                0.36989,                  0.921,                0.83919,                 1.5897,              0.0012984,              0.0012984,              0.0012984
                     69,                0.73681,                0.63916,                 1.3887,                0.67608,                0.62283,                0.55304,                0.40583,                0.85701,                0.85221,                 1.4564,              0.0012929,              0.0012929,              0.0012929
                     70,                0.75891,                0.65977,                 1.3892,                0.49167,                 0.5625,                0.51991,                0.35415,                0.91641,                 1.0559,                  1.535,              0.0012874,              0.0012874,              0.0012874
                     71,                0.69957,                0.61863,                 1.3534,                0.59559,                 0.6875,                0.59518,                0.36869,                 1.0253,                 1.0723,                 1.7286,              0.0012819,              0.0012819,              0.0012819
                     72,                0.73792,                0.64543,                 1.3776,                0.68511,                  0.625,                 0.5585,                0.39118,                0.85385,                0.85674,                 1.5139,              0.0012764,              0.0012764,              0.0012764
                     73,                0.73746,                0.64604,                  1.367,                0.73127,                  0.625,                0.55109,                0.37232,                0.85449,                0.85225,                 1.4056,              0.0012709,              0.0012709,              0.0012709
                     74,                0.69136,                0.60057,                 1.3572,                0.54598,                 0.5625,                0.49774,                 0.3753,                0.87143,                0.83725,                 1.5279,              0.0012654,              0.0012654,              0.0012654
                     75,                0.76441,                0.66666,                 1.3844,                0.59248,                0.60864,                0.53506,                0.32849,                 1.0702,                 1.2274,                 1.7486,              0.0012599,              0.0012599,              0.0012599
                     76,                0.68459,                0.61326,                 1.3256,                 0.4608,                  0.625,                0.54934,                0.34916,                 1.1161,                 1.4966,                 1.9025,              0.0012544,              0.0012544,              0.0012544
                     77,                 0.7192,                0.64846,                 1.3632,                0.42481,                  0.625,                0.49294,                0.33741,                 1.0726,                 1.1859,                    1.7,              0.0012489,              0.0012489,              0.0012489
                     78,                 0.7481,                0.62746,                 1.3811,                0.81338,                0.48611,                0.48944,                 0.3193,                  1.053,                 1.5079,                 1.8791,              0.0012434,              0.0012434,              0.0012434
                     79,                0.76886,                0.64834,                 1.3928,                0.88586,                    0.5,                0.44877,                0.32006,                0.94394,                0.98603,                 1.5541,              0.0012379,              0.0012379,              0.0012379
                     80,                0.74951,                0.63848,                  1.374,                0.88725,                    0.5,                0.45232,                0.37018,                0.87444,                0.88303,                 1.5475,              0.0012324,              0.0012324,              0.0012324
                     81,                0.71398,                0.62048,                 1.3536,                0.52167,                  0.625,                0.55408,                0.42578,                0.81362,                0.92053,                 1.4232,              0.0012269,              0.0012269,              0.0012269
                     82,                0.72485,                0.61485,                 1.3577,                0.43846,                  0.625,                0.45996,                0.36906,                0.94595,                0.88983,                 1.6577,              0.0012214,              0.0012214,              0.0012214
                     83,                0.69126,                0.58891,                 1.3358,                0.81492,                0.44737,                0.40828,                0.27756,                 1.2834,                 1.3792,                 2.2407,              0.0012159,              0.0012159,              0.0012159
                     84,                0.72675,                0.60735,                 1.3457,                0.41372,                 0.5625,                0.44897,                 0.3392,                 0.8861,                0.86607,                 1.4507,              0.0012104,              0.0012104,              0.0012104
                     85,                 0.7281,                0.60429,                 1.3527,                0.78403,                0.47368,                0.40029,                 0.3124,                 1.0724,                 1.3089,                 1.6184,              0.0012049,              0.0012049,              0.0012049
                     86,                0.72331,                0.60969,                 1.3718,                0.42891,                  0.625,                0.56643,                0.36964,                0.91904,                 0.9034,                 1.4788,              0.0011994,              0.0011994,              0.0011994
                     87,                0.71795,                0.58952,                 1.3534,                0.48868,                 0.5625,                0.48122,                0.35606,                0.98258,                   1.04,                 1.5649,              0.0011939,              0.0011939,              0.0011939
                     88,                0.66066,                 0.5699,                  1.325,                0.90203,                    0.5,                0.43744,                0.34353,                0.90092,                0.90991,                 1.4939,              0.0011884,              0.0011884,              0.0011884
                     89,                0.68059,                0.59233,                 1.3436,                0.88664,                0.48684,                0.46216,                0.32708,                 1.1958,                 1.4132,                 1.9516,              0.0011829,              0.0011829,              0.0011829
                     90,                0.69666,                0.60662,                 1.3433,                0.89488,                0.46053,                0.46607,                0.36198,                0.84234,                 1.0373,                 1.4696,              0.0011774,              0.0011774,              0.0011774
                     91,                 0.6659,                0.54783,                 1.3309,                0.56277,                  0.625,                0.53588,                0.37007,                0.88817,                 1.0082,                 1.4602,              0.0011719,              0.0011719,              0.0011719
                     92,                0.66214,                0.55294,                 1.3138,                0.61421,                  0.625,                 0.5415,                 0.3966,                0.76615,                0.87253,                 1.4046,              0.0011664,              0.0011664,              0.0011664
                     93,                0.68048,                0.57686,                 1.3345,                 0.5479,                  0.625,                0.54788,                0.40315,                0.86538,                  1.104,                 1.5356,              0.0011609,              0.0011609,              0.0011609
                     94,                0.68136,                0.57064,                 1.3216,                0.55304,                 0.5625,                0.51502,                 0.2894,                 1.3468,                 1.0571,                 2.0386,              0.0011554,              0.0011554,              0.0011554
                     95,                0.70026,                0.59801,                 1.3557,                0.58949,                  0.625,                0.60464,                0.41207,                0.82448,                0.86671,                 1.3936,              0.0011499,              0.0011499,              0.0011499
                     96,                0.67132,                0.58261,                 1.3155,                0.52694,                0.61481,                 0.5122,                0.34385,                 1.1052,                 1.3968,                 1.6904,              0.0011444,              0.0011444,              0.0011444
                     97,                0.64928,                0.54053,                 1.3091,                0.68239,                  0.625,                0.56013,                0.40854,                0.78811,                0.82371,                 1.3385,              0.0011389,              0.0011389,              0.0011389
                     98,                0.67919,                  0.578,                 1.3276,                0.72815,                 0.6875,                0.63899,                0.44643,                0.81792,                0.82764,                 1.5277,              0.0011334,              0.0011334,              0.0011334
                     99,                0.66598,                0.55054,                 1.3128,                0.62629,                  0.625,                0.57468,                0.38209,                0.89579,                0.85563,                  1.483,              0.0011279,              0.0011279,              0.0011279
                    100,                0.66705,                0.56667,                 1.3259,                0.65362,                  0.625,                 0.5619,                0.37382,                0.88639,                0.80395,                 1.4664,              0.0011224,              0.0011224,              0.0011224
                    101,                0.68072,                0.55399,                 1.3205,                  0.515,                  0.625,                0.51346,                 0.3813,                0.87586,                0.87853,                  1.458,              0.0011169,              0.0011169,              0.0011169
                    102,                0.69031,                0.56314,                 1.3342,                0.65646,                 0.5625,                0.55536,                0.42556,                0.86816,                0.82785,                  1.498,              0.0011114,              0.0011114,              0.0011114
                    103,                0.66953,                0.55243,                 1.3076,                0.33285,                 0.5625,                0.48477,                 0.3492,                  1.125,                 1.1538,                 1.7291,              0.0011059,              0.0011059,              0.0011059
                    104,                0.68932,                0.58103,                 1.3248,                0.51981,                0.59419,                0.54922,                0.40575,                0.88343,                0.90203,                 1.4976,              0.0011004,              0.0011004,              0.0011004
                    105,                0.65292,                0.58396,                 1.3053,                0.62122,                  0.625,                0.54038,                0.36918,                0.97317,                0.91352,                  1.492,              0.0010949,              0.0010949,              0.0010949
                    106,                0.66678,                0.56636,                 1.3115,                0.64962,                  0.625,                  0.564,                0.40811,                0.88206,                0.81825,                 1.4405,              0.0010894,              0.0010894,              0.0010894
